,Mun_Ori,Mun_Des,O_long,O_lat,D_long,D_lat,Lat_pueblo_O,Long_pueblo_O,Lat_pueblo_D,Long_pueblo_D
35652,Eibar,Donostia/San Sebastian,-2.4756289479664986,43.18380276318521,-1.9735819137681232,43.30137522972662,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35653,Eibar,Donostia/San Sebastian,-2.474594594557699,43.180922306445815,-2.0104346685315826,43.30269052569965,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35654,Eibar,Donostia/San Sebastian,-2.462275894084289,43.18573155594345,-1.983767596848932,43.30764733425517,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35655,Eibar,Donostia/San Sebastian,-2.4607937961667914,43.188160085872376,-1.9735819137681232,43.30137522972662,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35656,Eibar,Donostia/San Sebastian,-2.461821231923338,43.20596094617694,-1.970825544787505,43.310747681066246,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35657,Eibar,Donostia/San Sebastian,-2.4666345606756384,43.185530345761656,-1.979444153575754,43.3201842627943,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35658,Eibar,Donostia/San Sebastian,-2.4716750376000185,43.18200585132277,-2.007158930042551,43.30467218978245,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35659,Eibar,Donostia/San Sebastian,-2.4653540484867427,43.18644608646439,-1.9819351193783807,43.31620847349063,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35660,Eibar,Donostia/San Sebastian,-2.476129318235144,43.18521609115934,-2.0149897880028216,43.30089156192199,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35661,Eibar,Donostia/San Sebastian,-2.4574633063952205,43.18641708624964,-2.008291564716936,43.30946811608114,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35662,Eibar,Donostia/San Sebastian,-2.464122302754528,43.18707182573393,-2.0124530043366446,43.30248740476944,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35663,Eibar,Donostia/San Sebastian,-2.471918637153699,43.18295802413593,-1.938847776298075,43.32273450737357,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35664,Eibar,Donostia/San Sebastian,-2.471035804549642,43.1849089181761,-2.045696008826123,43.30442472907773,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35665,Eibar,Donostia/San Sebastian,-2.4701389858745846,43.18504821245317,-2.0053762332870493,43.31243094678276,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35666,Eibar,Donostia/San Sebastian,-2.459230782947463,43.18822311972071,-2.0180909484767864,43.30064775790038,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35667,Eibar,Donostia/San Sebastian,-2.4686259976386515,43.18493819663008,-2.0215503070215526,43.30268534331122,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35668,Eibar,Donostia/San Sebastian,-2.4621202604434127,43.18781247222508,-1.979599590217656,43.3191875929528,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35669,Eibar,Donostia/San Sebastian,-2.473820546842078,43.19386736386562,-1.9815999889577065,43.30557238148563,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35670,Eibar,Donostia/San Sebastian,-2.473488060436833,43.181385571823625,-1.9795712618394004,43.31697369693416,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35671,Eibar,Donostia/San Sebastian,-2.4664413649124017,43.185947638205455,-1.9746885087334305,43.32515554504935,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35672,Eibar,Donostia/San Sebastian,-2.4703384328100766,43.18503664070799,-1.9852361278574335,43.31589918482634,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35673,Eibar,Donostia/San Sebastian,-2.4715967224265376,43.18251632131441,-1.9821817279900749,43.32248276965349,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35674,Eibar,Donostia/San Sebastian,-2.4766043450013906,43.18310118961679,-2.045696008826123,43.30442472907773,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35675,Eibar,Donostia/San Sebastian,-2.471523325422217,43.18151069450581,-2.0149897880028216,43.30089156192199,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35676,Eibar,Donostia/San Sebastian,-2.475070528538053,43.18538626177279,-1.9803989703323213,43.32114212003555,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35677,Eibar,Donostia/San Sebastian,-2.4746565978817734,43.1818091544739,-1.970825544787505,43.310747681066246,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35678,Eibar,Donostia/San Sebastian,-2.4759874750010407,43.1854939618142,-1.9426525785670696,43.3022288348938,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35679,Eibar,Donostia/San Sebastian,-2.470776490847062,43.18148928077642,-1.983767596848932,43.30764733425517,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35680,Eibar,Donostia/San Sebastian,-2.4658918885811225,43.18603881919396,-1.974009883712493,43.3040519040674,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35681,Eibar,Donostia/San Sebastian,-2.4697838703437447,43.18502646407149,-1.9708928006064688,43.32352891417324,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35682,Eibar,Donostia/San Sebastian,-2.4853160698713688,43.18158071290221,-1.9803989703323213,43.32114212003555,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35683,Eibar,Donostia/San Sebastian,-2.4773911998204867,43.18314131701684,-2.038235589103947,43.2968908996212,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35684,Eibar,Donostia/San Sebastian,-2.465465157366016,43.18447691589599,-1.9613107577147733,43.31756602287343,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35685,Eibar,Donostia/San Sebastian,-2.46588027502465,43.185728320575166,-1.9799266782782197,43.313677269352425,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35686,Eibar,Donostia/San Sebastian,-2.468793916930929,43.18453065615502,-1.9854607070391828,43.29478477300857,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35687,Eibar,Donostia/San Sebastian,-2.477869229289821,43.18315557761619,-1.9826720468211607,43.31906573676353,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35688,Eibar,Donostia/San Sebastian,-2.460383887708171,43.189136734879824,-1.9713383000891065,43.32594741820289,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35689,Eibar,Donostia/San Sebastian,-2.471503035407593,43.18349367030869,-2.0227844544967186,43.30172961653104,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35690,Eibar,Donostia/San Sebastian,-2.483595907484033,43.18249350466041,-1.9724801234028315,43.32269768388036,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35691,Eibar,Donostia/San Sebastian,-2.483950014161275,43.18291151628362,-2.0056499030518475,43.31125304306736,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35692,Eibar,Donostia/San Sebastian,-2.471703097373004,43.18494325456815,-2.005162965306172,43.29676386431984,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35693,Eibar,Donostia/San Sebastian,-2.465379894669697,43.18583417327626,-2.0053762332870493,43.31243094678276,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35694,Eibar,Donostia/San Sebastian,-2.471534434050345,43.18649956270968,-1.983209923608871,43.31940251088014,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35695,Eibar,Donostia/San Sebastian,-2.467099993355605,43.18710207658413,-1.9953026378866885,43.30505281969072,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35696,Eibar,Donostia/San Sebastian,-2.47407245736187,43.18402910730045,-2.0187082026811427,43.30054048151917,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35697,Eibar,Donostia/San Sebastian,-2.4706791241144743,43.1808559743376,-1.9800999052873212,43.31619522332479,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35698,Eibar,Donostia/San Sebastian,-2.478291145490799,43.18288099071688,-1.971582923951059,43.32405509582964,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35699,Eibar,Donostia/San Sebastian,-2.4713345048139543,43.183567749867386,-2.0053762332870493,43.31243094678276,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35700,Eibar,Donostia/San Sebastian,-2.4772747063344727,43.183450501038095,-1.982660308038089,43.32016936577685,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35701,Eibar,Donostia/San Sebastian,-2.4686668550212527,43.18568267048143,-1.9802984155413808,43.30634261383516,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35702,Eibar,Donostia/San Sebastian,-2.4765430639194417,43.18247371528296,-1.9613107577147733,43.31756602287343,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35703,Eibar,Donostia/San Sebastian,-2.4880707850126624,43.179517037472586,-1.9753075955305812,43.31920242528496,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35704,Eibar,Donostia/San Sebastian,-2.477869229289821,43.18315557761619,-1.979444153575754,43.3201842627943,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35705,Eibar,Donostia/San Sebastian,-2.466059763131371,43.18515855909791,-1.9821817279900749,43.32248276965349,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35706,Eibar,Donostia/San Sebastian,-2.462071464007537,43.1857263155829,-1.9753075955305812,43.31920242528496,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35707,Eibar,Donostia/San Sebastian,-2.4766043450013906,43.18310118961679,-1.9364863900732368,43.31878428254336,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35708,Eibar,Donostia/San Sebastian,-2.469401500695507,43.18152058550114,-1.983300623466072,43.31645019688766,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35709,Eibar,Donostia/San Sebastian,-2.476073445793249,43.18318513200648,-1.981145403899501,43.32134539038609,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35710,Eibar,Donostia/San Sebastian,-2.462443555494503,43.187756862265175,-1.9387529674986923,43.3144780717479,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35711,Eibar,Donostia/San Sebastian,-2.470819809506582,43.181863389371856,-1.9821300456449436,43.30541691282832,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35712,Eibar,Donostia/San Sebastian,-2.475076405914561,43.18214794912159,-1.98330349084467,43.321060239364485,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35713,Eibar,Donostia/San Sebastian,-2.4706836554887253,43.18497804014992,-1.944728995951136,43.299159801907216,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35714,Eibar,Donostia/San Sebastian,-2.478401484728368,43.183125870225965,-1.9808166809906949,43.30777631394223,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35715,Eibar,Donostia/San Sebastian,-2.472506930208646,43.18610453776899,-1.992436225140203,43.31184227377728,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35716,Eibar,Donostia/San Sebastian,-2.481080088977537,43.18542307824197,-1.9831966362264637,43.31998623840259,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35717,Eibar,Donostia/San Sebastian,-2.466722909513817,43.187381310089904,-1.9735819137681232,43.30137522972662,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35718,Eibar,Donostia/San Sebastian,-2.474149211823255,43.18350155933122,-1.9386558398904643,43.31389425051493,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35719,Eibar,Donostia/San Sebastian,-2.4636449078306986,43.18672586717752,-1.9857113025378628,43.32142272360151,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35720,Eibar,Donostia/San Sebastian,-2.4715811530589016,43.18411149717323,-1.980418364922578,43.317140335217445,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35721,Eibar,Donostia/San Sebastian,-2.46512548764645,43.1860542741815,-2.009288314692556,43.30320784149853,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35722,Eibar,Donostia/San Sebastian,-2.464122302754528,43.18707182573393,-1.970807976733752,43.32302408498184,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35723,Eibar,Donostia/San Sebastian,-2.4756289479664986,43.18380276318521,-1.975762721144125,43.32219285681995,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35724,Eibar,Donostia/San Sebastian,-2.452104900005399,43.19070665254719,-2.00393652440058,43.301265624323854,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35725,Eibar,Donostia/San Sebastian,-2.474986808139988,43.18311656361273,-1.9821346664089887,43.32216632860204,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35726,Eibar,Donostia/San Sebastian,-2.4714810360277344,43.18313448192895,-1.956025484450374,43.3026850581063,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35727,Eibar,Donostia/San Sebastian,-2.476404268149875,43.18294916799777,-2.009770072898406,43.296695935274464,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35728,Eibar,Donostia/San Sebastian,-2.4674682999320776,43.1853851947496,-1.9801647376001736,43.30861767979669,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35729,Eibar,Donostia/San Sebastian,-2.4658918885811225,43.18603881919396,-1.9820400680577497,43.30495103656287,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35730,Eibar,Donostia/San Sebastian,-2.4655398051473,43.1864692048266,-1.975470005150292,43.324497070905046,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35731,Eibar,Donostia/San Sebastian,-2.4715967224265376,43.18251632131441,-1.979769183442504,43.32007190468543,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35732,Eibar,Donostia/San Sebastian,-2.464122302754528,43.18707182573393,-1.9814359925649083,43.32031125710358,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35733,Eibar,Donostia/San Sebastian,-2.4683421207851937,43.17956142413763,-1.9613107577147733,43.31756602287343,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35734,Eibar,Donostia/San Sebastian,-2.4831727621356188,43.18380421092952,-1.9826227208502556,43.31636294722959,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35735,Eibar,Donostia/San Sebastian,-2.470579816789454,43.18255686507845,-1.981392980416979,43.30451061841673,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35736,Eibar,Donostia/San Sebastian,-2.473378003858173,43.18544069919092,-2.011110644823422,43.27897153764268,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35737,Eibar,Donostia/San Sebastian,-2.483657708601888,43.18398753531557,-1.972276004540283,43.32279001130191,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35738,Eibar,Donostia/San Sebastian,-2.4765508275615,43.18514295576109,-1.9543294353824885,43.29753012497963,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35739,Eibar,Donostia/San Sebastian,-2.474594594557699,43.180922306445815,-1.9852337561867135,43.28653928329058,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35740,Eibar,Donostia/San Sebastian,-2.4699589304616016,43.185034678650936,-1.9405113382934445,43.32095825342144,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35741,Eibar,Donostia/San Sebastian,-2.4766043450013906,43.18310118961679,-2.008455997697611,43.30783074287743,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35742,Eibar,Donostia/San Sebastian,-2.485268986814648,43.2167128366985,-1.98074742136928,43.312789235235655,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35743,Eibar,Donostia/San Sebastian,-2.4835831162303674,43.18282886454784,-1.98049682338321,43.30810488838949,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35744,Eibar,Donostia/San Sebastian,-2.466789093518841,43.18559158525092,-1.986475171171733,43.315205026944426,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35745,Eibar,Donostia/San Sebastian,-2.47407245736187,43.18402910730045,-2.045696008826123,43.30442472907773,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35746,Eibar,Donostia/San Sebastian,-2.4754627719388185,43.18282318654955,-1.983209923608871,43.31940251088014,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35747,Eibar,Donostia/San Sebastian,-2.478234450302098,43.18258925024393,-1.9739604949332876,43.32231002612151,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35748,Eibar,Donostia/San Sebastian,-2.4709080645631043,43.18659919832127,-2.0138626159478634,43.28004853371788,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35749,Eibar,Donostia/San Sebastian,-2.462202479412565,43.187283932725705,-1.9814146122230305,43.31232280060602,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35750,Eibar,Donostia/San Sebastian,-2.480960161502799,43.18575880338836,-1.9420355498737796,43.32099820422494,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35751,Eibar,Donostia/San Sebastian,-2.4737917769957947,43.18151707289548,-1.992436225140203,43.31184227377728,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35752,Eibar,Donostia/San Sebastian,-2.4708209629298863,43.18348623900307,-1.941269928528638,43.32036917027051,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35753,Eibar,Donostia/San Sebastian,-2.483950014161275,43.18291151628362,-2.0192915213707465,43.30694582817743,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35754,Eibar,Donostia/San Sebastian,-2.481213020201648,43.18430231763717,-2.0149897880028216,43.30089156192199,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35755,Eibar,Donostia/San Sebastian,-2.4712969753204184,43.18429172910922,-2.0104346685315826,43.30269052569965,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35756,Eibar,Donostia/San Sebastian,-2.469598555967389,43.18619823716671,-1.9812604165499867,43.31822351481572,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35757,Eibar,Donostia/San Sebastian,-2.462416647903244,43.18713495532637,-2.045696008826123,43.30442472907773,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35758,Eibar,Donostia/San Sebastian,-2.471683569463845,43.18453766086743,-1.9638624858723968,43.316340574446855,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35759,Eibar,Donostia/San Sebastian,-2.466589875276623,43.18761021303123,-1.98146841078862,43.32010425840202,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35760,Eibar,Donostia/San Sebastian,-2.473488060436833,43.181385571823625,-2.00741718106253,43.31138144723927,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35761,Eibar,Donostia/San Sebastian,-2.457173644463194,43.1893093713656,-2.0138626159478634,43.28004853371788,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35762,Eibar,Donostia/San Sebastian,-2.471097395198401,43.18393493117348,-2.038235589103947,43.2968908996212,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35763,Eibar,Donostia/San Sebastian,-2.468106495362668,43.18662836257878,-2.0035716471093403,43.30088455496067,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35764,Eibar,Donostia/San Sebastian,-2.473713157868276,43.18372804142911,-1.9750593026028225,43.32419722202344,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35765,Eibar,Donostia/San Sebastian,-2.471540394538831,43.18186764959576,-1.980285412502013,43.30936299255259,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35766,Eibar,Donostia/San Sebastian,-2.4666345606756384,43.185530345761656,-1.9684362587127104,43.317607527482814,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35767,Eibar,Donostia/San Sebastian,-2.47600889811769,43.18501840398132,-1.9731152073385323,43.32342568586458,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35768,Eibar,Donostia/San Sebastian,-2.4740705635404048,43.18369752135746,-1.983675670196772,43.31782213872202,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35769,Eibar,Donostia/San Sebastian,-2.4685466896569737,43.18350108528712,-1.9854375892009333,43.28756727631793,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35770,Eibar,Donostia/San Sebastian,-2.475230407541791,43.18360932545439,-1.9805559095872944,43.32051570184972,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35771,Eibar,Donostia/San Sebastian,-2.4686668550212527,43.18568267048143,-1.9934124995282096,43.30617338390527,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35772,Eibar,Donostia/San Sebastian,-2.4655398051473,43.1864692048266,-2.00741718106253,43.31138144723927,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35773,Eibar,Donostia/San Sebastian,-2.469317483123965,43.1852561437224,-1.972415459955032,43.311540507682366,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35774,Eibar,Donostia/San Sebastian,-2.46755253271292,43.18715100074851,-1.9843288232112373,43.31960705120699,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35775,Eibar,Donostia/San Sebastian,-2.469087629493274,43.1857515731223,-1.979444153575754,43.3201842627943,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35776,Eibar,Donostia/San Sebastian,-2.46368609175151,43.18723982856032,-1.9824824908242225,43.3154000386697,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35777,Eibar,Donostia/San Sebastian,-2.4681253448091627,43.18561779897453,-1.9778464551879664,43.303902717965336,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35778,Eibar,Donostia/San Sebastian,-2.472254157849606,43.18198656057076,-1.9843288232112373,43.31960705120699,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35779,Eibar,Donostia/San Sebastian,-2.4620101718337546,43.18312205215384,-2.045696008826123,43.30442472907773,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35780,Eibar,Donostia/San Sebastian,-2.4566470647764507,43.18943130886004,-2.0058899472949894,43.29721869218376,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
35781,Eibar,Donostia/San Sebastian,-2.4759802903184465,43.18520290900191,-1.9778464551879664,43.303902717965336,43.1997782323138,-2.4616488769,43.2918111063554,-1.9885133578
